sample_id,feature_1,feature_2,label,split
class0_1546,1.6362159137,2.8131571410,0,development_pool
class0_1951,1.1283248370,0.9268362966,0,development_pool
class0_0308,-1.9203383514,-1.7201497571,0,development_pool
class1_0569,0.5924584796,-0.3543730930,1,test
class0_1918,1.7282876038,1.1123937619,0,development_pool
class0_2327,-0.0261147859,0.9396633999,0,test
class1_2218,-0.8770964884,-0.5991492498,1,development_pool
class0_1772,0.5002436618,-1.1688201797,0,test
class1_2660,0.1839969107,-1.0514623093,1,development_pool
class1_2989,0.3997627729,-1.7858427291,1,development_pool
class1_0120,-0.0620391123,0.4963547315,1,development_pool
class0_0733,0.5948220293,1.5066437726,0,development_pool
class0_2403,1.9854376037,-0.4869107014,0,development_pool
class0_0306,-0.0777300681,-0.1638414699,0,test
class0_2961,-0.8129626830,-0.5630785060,0,development_pool
class1_2271,0.6796732504,0.9649097958,1,development_pool
class1_2263,-0.6500163471,-0.7834981048,1,development_pool
class0_2543,-2.2079052963,1.3934631033,0,test
class0_0753,1.0125202464,0.3103823716,0,development_pool
class0_0124,1.4566393317,0.4445060367,0,development_pool
class0_1800,0.3573072411,0.0049025346,0,development_pool
class1_0620,1.1574420680,-0.3869977665,1,development_pool
class0_2832,1.6382926798,-0.6522623856,0,development_pool
class1_1527,-0.1731140457,-0.6923524879,1,development_pool
class0_2942,1.0244706097,-1.3000576649,0,development_pool
class0_0393,-0.8682329986,0.8061053018,0,development_pool
class1_1372,-1.3097868308,0.0610054041,1,test
class0_2743,2.1847606504,3.3391434055,0,development_pool
class1_1908,-0.5327298112,-0.2143916065,1,development_pool
class1_2995,-4.2417449218,-1.5890539066,1,development_pool
class0_1007,1.9577183126,0.5016266895,0,development_pool
class1_2108,2.0626751114,0.5676329267,1,development_pool
class0_2658,1.3246247305,0.9213556979,0,development_pool
class0_1082,-0.8558102992,0.9105009962,0,test
class1_0927,-1.2610460962,-0.4224347536,1,test
class0_1285,-0.1326619245,-0.4961345486,0,development_pool
class1_2423,0.0221402014,-0.2987933073,1,development_pool
class0_2786,0.9155731865,0.0897130869,0,development_pool
class0_2502,2.4591834502,1.9478099241,0,development_pool
class0_1779,-0.2030083492,-0.0123364191,0,development_pool
class1_2360,-2.0734670172,-1.7614679085,1,development_pool
class0_2613,-1.4536133020,-3.1164059395,0,development_pool
class1_2273,-0.5937402143,0.1009386047,1,development_pool
class0_1768,-2.7233414914,-0.2532419595,0,development_pool
class1_1520,-1.2285078778,-1.2400970783,1,development_pool
class0_1720,1.4954594819,1.9489323569,0,test
class0_2812,1.0225194716,1.7609440888,0,test
class0_2848,-1.5290825212,-0.7173663863,0,development_pool
class1_1427,2.6302178242,-0.4708647086,1,development_pool
class1_0928,1.1116344796,-0.2130737331,1,development_pool
class1_0340,0.5453079141,-0.3064220995,1,development_pool
class1_1832,-0.3485760352,0.0031355629,1,test
class1_2526,-0.5747854963,-3.1656634469,1,development_pool
class0_1568,0.1176470882,0.8039430376,0,development_pool
class0_2446,2.2243434688,0.3354360955,0,development_pool
class1_0334,0.8556835196,0.5226769163,1,development_pool
class0_2491,0.9493617028,2.3236197832,0,development_pool
class0_2552,0.2039083473,0.3249278223,0,development_pool
class1_0201,-0.1826434863,-1.4437033926,1,test
class0_2576,-0.9989072026,-2.3191679424,0,test
class0_1454,1.7701846267,0.0194887346,0,development_pool
class1_2121,-1.5986199477,-2.5997742514,1,development_pool
class1_1349,-1.6407639510,-3.8097449808,1,development_pool
class0_1431,0.6291448866,1.3787633713,0,development_pool
class1_0417,0.5083855273,0.6773761383,1,development_pool
class1_1626,-1.0340220341,1.5642858233,1,development_pool
class1_0774,0.2484611989,-1.2709690502,1,development_pool
class0_1260,1.3775036596,0.0585104833,0,development_pool
class1_1895,1.4501097996,0.5192193896,1,development_pool
class0_0457,-0.9584761919,1.4853039208,0,development_pool
class1_0862,-0.6664598701,-0.6470610813,1,development_pool
class1_2141,-0.7797905496,-0.8759779473,1,development_pool
class1_2127,-0.4057113464,-1.5961665302,1,development_pool
class0_0447,-1.4176689322,0.3937960073,0,development_pool
class1_1051,2.2990591625,1.2471873328,1,development_pool
class0_2426,1.0156656716,4.9645745321,0,development_pool
class0_1713,1.3607475430,3.0089978334,0,development_pool
class0_0094,0.1074604027,-0.0053656636,0,test
class0_1432,1.0179473448,2.0735049595,0,development_pool
class0_0506,-0.9028497427,-0.5967297514,0,development_pool
class0_0688,-0.7335332952,-1.0578161414,0,development_pool
class0_2222,-0.5504690577,0.5033390499,0,development_pool
class1_1761,-3.0123834688,0.0588465463,1,development_pool
class0_2472,0.9854576529,-0.1426214053,0,development_pool
class1_2407,-0.5714487038,-0.2384868309,1,test
class1_1949,0.1300246095,-0.2886764437,1,test
class1_0802,-0.3027390484,-1.6181666273,1,development_pool
class1_0125,0.3275981972,1.8870263451,1,development_pool
class0_1364,-1.4986608643,0.5795446878,0,development_pool
class0_2830,-0.2875778381,-1.3278800759,0,test
class0_2950,-0.3813240971,1.3100934611,0,development_pool
class0_0819,1.0779904133,1.7342272639,0,test
class1_2308,-0.9005087787,-0.4443968598,1,development_pool
class1_1634,1.2261032965,-1.7576087099,1,development_pool
class1_1863,0.4441371053,-0.0199228471,1,development_pool
class1_0710,-0.2890966355,-0.6731108647,1,development_pool
class1_0389,-1.5783946339,-1.0763995355,1,test
class1_0872,-0.3654845820,0.5631804280,1,test
class0_0802,1.7318668943,0.4937639614,0,development_pool
class1_1690,-0.2424689934,0.0009802079,1,development_pool
class1_2098,-0.6207042736,0.2555704501,1,development_pool
class1_2457,0.4365158969,1.2887712753,1,test
class0_0859,0.0374953877,0.3326162226,0,development_pool
class1_2793,-1.8659885867,-0.1878066590,1,development_pool
class0_0891,1.8985231893,1.7697765898,0,development_pool
class0_0976,1.2045660982,3.1595264808,0,development_pool
class1_0941,0.9372721505,0.5673982098,1,development_pool
class0_2221,1.6144484986,1.9601557244,0,test
class1_2475,-1.5130711068,1.9464571961,1,test
class1_0221,1.4015379320,1.2028330025,1,development_pool
class0_0432,-2.3591732021,0.4229885258,0,development_pool
class0_2945,2.9214774039,2.3780541445,0,development_pool
class1_0135,-1.8001789659,-1.0349124961,1,development_pool
class1_1943,-0.1687282983,-1.8643116711,1,test
class1_1820,0.2661904365,-0.1067380516,1,test
class0_1112,-0.0656268529,-0.3463781349,0,development_pool
class0_1449,1.1412188566,3.8131074173,0,test
class1_1953,-0.4460386017,-2.3953337835,1,test
class1_2144,-0.4183418810,-0.4040474849,1,development_pool
class0_0846,0.3112721801,-0.4244454012,0,development_pool
class0_2161,0.6019407163,0.4357668556,0,development_pool
class0_1769,0.4851784860,-0.7733898211,0,development_pool
class1_1968,-0.6526953360,-0.4609754682,1,development_pool
class0_0303,-1.3459785728,1.5615409977,0,development_pool
class1_1676,-1.1798745988,-0.4363551489,1,development_pool
class0_1638,0.3193324566,2.4191754147,0,development_pool
class0_1524,-0.3391324060,-0.8600560072,0,development_pool
class1_1663,0.5910013351,1.1516765125,1,test
class0_0810,0.0148961094,1.7940605517,0,development_pool
class1_0274,1.6319211336,0.3648485402,1,development_pool
class1_2425,0.2563119956,-0.7210175526,1,development_pool
class1_1397,-0.3463225671,-0.7736519955,1,development_pool
class0_2039,2.3994521097,-0.7104866863,0,development_pool
class1_0681,-0.2933691460,0.7347473539,1,development_pool
class1_1743,-0.0877308218,1.9187953471,1,development_pool
class0_2119,-0.5924242506,-1.1304626431,0,development_pool
class0_1657,-0.6929686713,-2.2650273183,0,development_pool
class0_1074,2.6605019020,1.3769998303,0,development_pool
class0_2599,-0.2156552187,-0.7375709048,0,development_pool
class0_1684,0.8612086250,1.1365779056,0,test
class1_0737,-0.3141508567,1.6602034545,1,development_pool
class0_1808,-0.7263484793,0.4117471123,0,development_pool
class1_2768,-2.5021393894,-0.3408568094,1,development_pool
class0_0909,3.0984450975,1.9843375660,0,development_pool
class1_2848,0.7624785361,-0.8077928827,1,development_pool
class1_2585,-0.3100428790,-0.4850724823,1,test
class0_0935,1.8531970102,1.2167662520,0,development_pool
class1_2168,-0.6378629579,-0.7416744682,1,development_pool
class1_2338,1.2966310428,0.5060913777,1,development_pool
class1_0967,-1.3878961146,0.7192672929,1,development_pool
class1_1243,-2.9684136253,-1.7954003379,1,development_pool
class0_0577,2.1310332852,0.0813113910,0,development_pool
class0_0166,1.2066285565,-0.1833919388,0,development_pool
class0_0058,0.4489120675,0.9160672015,0,test
class1_0437,1.1332474618,0.4280563507,1,test
class1_2023,0.1926830531,0.3788938596,1,development_pool
class0_0706,-1.1908895116,-0.3291816863,0,test
class0_2700,2.0543520833,2.5369116468,0,development_pool
class0_1558,-0.0638082437,0.3257729961,0,development_pool
class0_2537,1.1265401348,-1.2830344925,0,development_pool
class1_0169,-0.8109097904,-1.5000015810,1,development_pool
class0_2458,1.5429012358,1.8703953899,0,development_pool
class0_2869,-1.1433679118,1.0441347222,0,development_pool
class0_0248,-1.3624002978,-0.5275244481,0,test
class1_1692,1.4731676008,-0.0842598955,1,development_pool
class0_1742,0.8924861331,0.7930524580,0,development_pool
class0_0359,0.2752108937,0.5080573813,0,test
class0_2425,0.6616988179,1.4043216137,0,test
class0_1110,-1.3006257069,-1.6833162769,0,development_pool
class0_1978,1.5244283229,0.5772743704,0,development_pool
class1_0599,-0.8462194241,-1.0078908388,1,development_pool
class0_0624,1.0640842831,-0.1287531173,0,development_pool
class0_0585,-0.7252863597,0.5968193389,0,development_pool
class1_1274,-1.4902344967,0.3360219139,1,development_pool
class0_1116,0.5370809253,1.7619128368,0,development_pool
class1_2184,0.0466458266,0.8804396605,1,development_pool
class0_2149,1.4031390936,1.5987522295,0,development_pool
class1_2445,-2.2492639011,-1.2473325046,1,development_pool
class1_1738,1.4931971319,1.5421856833,1,development_pool
class0_0429,0.9244849104,1.6547987500,0,development_pool
class1_0481,-1.7391566084,-1.3795971414,1,development_pool
class0_1730,1.3897062368,-0.4254128731,0,development_pool
class0_1295,1.3081891478,1.2097772999,0,development_pool
class0_1595,-1.7643481367,1.0700872917,0,development_pool
class0_1972,2.9178613367,-0.7851822663,0,development_pool
class0_0490,1.4136074945,2.5916368143,0,development_pool
class0_1798,-1.5826428226,0.1934157368,0,development_pool
class0_0271,0.5822600178,-1.1678743159,0,test
class1_0869,-3.4739367222,-2.6685560041,1,development_pool
class0_2409,-0.0753197769,-1.4299896583,0,test
class1_0500,-0.8040365072,-0.1862743397,1,test
class1_0400,-1.1856503585,0.7209463836,1,development_pool
class0_2315,-0.8692756835,-0.2103707459,0,development_pool
class0_0153,0.4289475928,0.6107103934,0,test
class0_2174,1.7704886454,-0.6806090567,0,development_pool
class1_0486,0.5512513395,0.4714024933,1,development_pool
class1_0936,-3.4221769220,-0.4747464244,1,development_pool
class0_1024,0.5070075587,0.4925995632,0,development_pool
class1_1982,-0.9715158762,-1.3348133875,1,development_pool
class0_2777,0.1690531912,1.1584875617,0,development_pool
class0_1985,-2.4115867389,-0.4121289377,0,test
class0_1341,0.0896720298,-0.3782548459,0,development_pool
class0_2824,-0.1383185215,2.2910992519,0,development_pool
class1_1290,1.3061728878,1.9738902316,1,development_pool
class1_1550,-0.2145281966,-0.9889250734,1,development_pool
class0_1139,0.7453419466,-1.0343621200,0,development_pool
class1_2866,-1.4172595261,2.3717103978,1,development_pool
class0_2696,1.0382717524,1.2887740328,0,development_pool
class1_0215,-1.4219725515,-2.1447859946,1,development_pool
class0_0539,2.3083198270,1.6450866716,0,development_pool
class0_0216,3.2021200409,0.0429551355,0,development_pool
class1_1332,-2.5444784169,0.0333580431,1,development_pool
class0_2380,0.5720909851,1.6904590557,0,development_pool
class1_2574,-0.1070965171,0.4234261037,1,development_pool
class0_2475,0.5293168811,1.2024454860,0,development_pool
class1_1032,0.1546543859,1.6971765174,1,development_pool
class0_1141,2.6620833422,1.6124046964,0,test
class1_0588,-2.0826783375,-1.5254631643,1,development_pool
class1_1019,2.0605304689,-0.1138532102,1,development_pool
class1_0449,1.0551817042,-0.6886754734,1,development_pool
class1_2869,-1.6902074677,1.3352812257,1,development_pool
class1_0831,-1.9118780586,-1.6918236983,1,development_pool
class1_1235,1.0851972312,0.2084511980,1,test
class1_1447,1.2211912337,-0.4455763187,1,development_pool
class0_2486,-0.8875196184,-1.0130754871,0,test
class1_0598,-1.4398224660,-0.9783546552,1,development_pool
class0_2427,-0.1190950635,0.1115438894,0,development_pool
class1_1009,0.7686961283,-0.3780667462,1,development_pool
class0_1296,-0.3197125519,-1.0281612296,0,test
class0_1094,2.0574323737,1.6443363616,0,development_pool
class0_2995,0.3925594723,-0.2178020698,0,development_pool
class0_1879,-1.1799153247,1.9836552734,0,development_pool
class1_2225,-0.0022806696,-0.3519686669,1,development_pool
class1_0852,-0.6470631412,0.8936998524,1,test
class0_1492,-0.4185474114,0.0287413637,0,development_pool
class1_0210,-0.7887807445,-1.1436715516,1,test
class1_0819,0.8214011357,0.2611692776,1,development_pool
class0_2671,1.1683725278,1.8311397389,0,development_pool
class1_0983,0.3870214763,-0.3260826939,1,test
class0_0255,1.0976195345,-0.1896828505,0,development_pool
class1_2286,1.6574299114,0.8491124817,1,development_pool
class0_2402,2.3721841465,1.2754932330,0,development_pool
class1_0413,-0.7480267139,-1.6736369806,1,test
class1_1890,-1.5794765324,-1.0086025256,1,development_pool
class1_0454,0.8816135912,0.3270171949,1,test
class0_2205,-0.6918285959,0.6655268413,0,development_pool
class0_2508,0.8237326018,0.0309119070,0,test
class1_2601,-0.2357120509,-2.4848847667,1,development_pool
class0_1556,1.8214833750,1.3828464823,0,development_pool
class0_2850,0.1249154436,1.0742467784,0,development_pool
class1_1602,0.1844600656,-0.2535888011,1,development_pool
class1_1014,0.5369387188,0.6297435436,1,test
class0_0962,1.3323735676,1.7030132157,0,development_pool
class1_2495,-1.7162600695,-0.4692483966,1,development_pool
class1_2392,-0.4225437248,0.8288010146,1,test
class1_0333,0.8988180177,-0.5327339278,1,development_pool
class1_0861,-1.4507883089,0.7772138371,1,development_pool
class1_1320,-0.5059532559,-1.4603666787,1,development_pool
class0_0222,2.5303798758,2.3923157042,0,development_pool
class0_2733,2.3828245655,2.3499122950,0,development_pool
class0_2381,1.1867451205,2.2229077953,0,development_pool
class1_0568,-0.5294292045,0.2701777033,1,test
class1_1267,-2.0268462008,0.1159895282,1,development_pool
class1_2062,0.0819424421,-2.4086047668,1,development_pool
class0_1694,1.2138023112,1.3348610238,0,development_pool
class0_0906,0.8445665735,1.0719773298,0,test
class1_0270,0.7827118005,-0.8025052767,1,development_pool
class0_1349,0.4901865896,-1.5426946435,0,development_pool
class0_2130,1.2746632801,-0.1006633333,0,development_pool
class1_0352,2.6900548957,0.5216776326,1,test
class1_2335,-0.0970081989,-1.0278094734,1,development_pool
class1_2058,-0.3288268954,-0.1376267960,1,test
class0_1608,-1.5780478025,1.1823031975,0,development_pool
class1_2669,-0.1567020738,-1.2788813868,1,development_pool
class0_1775,1.5822879911,1.5267872432,0,development_pool
class1_0069,-1.0915374273,-1.9764118350,1,development_pool
class1_0149,1.2598643867,-0.4969521310,1,development_pool
class0_1563,0.0593109283,1.2051766638,0,development_pool
class0_1035,-1.5671807596,-0.1322940285,0,development_pool
class0_0452,-0.5175542880,1.4630148211,0,development_pool
class1_2052,2.0164237268,0.9729805910,1,development_pool
class0_1723,0.7241046782,-1.0435381043,0,development_pool
class1_1874,0.5081322948,-1.2842789069,1,development_pool
class0_0438,-0.8586315380,1.9214855497,0,development_pool
class1_0475,-0.6952689274,0.3930910026,1,test
class0_2160,0.6141269549,0.0927419247,0,development_pool
class0_0636,-1.0071440440,-0.0634713248,0,development_pool
class1_0773,-1.8683236551,-1.1394129339,1,development_pool
class0_1138,2.3725285913,0.6903755349,0,development_pool
class1_0452,-0.5396488573,-1.2618651494,1,development_pool
class0_2390,3.9997290409,-0.9215993448,0,development_pool
class0_0978,0.0004587519,2.1297290900,0,development_pool
class0_1150,1.0472098563,-1.2813521344,0,development_pool
class0_0867,0.7532651057,0.2835810058,0,development_pool
class0_2566,-0.5672666704,0.7400038767,0,development_pool
class1_0796,-0.1678558331,0.7739724879,1,test
class0_1762,0.1541632307,2.6780569105,0,development_pool
class0_2573,-0.4570157311,-0.2657216333,0,development_pool
class1_1500,-0.4707568296,0.7704286221,1,test
class1_1572,-0.4331331284,-1.0391099746,1,development_pool
class1_0884,-1.6300073436,-4.3009124162,1,development_pool
